geometry,coordinates,gml_id,building_part_id,index_right,blknr,bez,bezname,plr,blktypname,ewk,area,datum
"POLYGON ((189708.20701200346 173528.84874439175, 189723.04872985437 173575.26208895378, 189732.5782139296 173567.6742043879, 189719.24272162718 173525.39871830243, 189708.20701200346 173528.84874439175))","[[384534.412, 5821185.163, 32.689], [384552.092, 5821230.594, 32.689], [384561.14, 5821222.43, 32.689], [384545.219, 5821181.038, 32.689], [384534.412, 5821185.163, 32.689]]",DEBE3D04YY50000D1C,DEBE3DbKoGTkkzgF,13,020027,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,533.7301273460433,1993/06/30 00:00:00.000
"POLYGON ((189708.20701200346 173528.84874439175, 189719.24272162718 173525.39871830243, 189715.74733153923 173514.31914964344, 189684.72197087988 173524.1056802489, 189688.1564512302 173535.11739668096, 189708.20701200346 173528.84874439175))","[[384534.412, 5821185.163, 32.689], [384545.219, 5821181.038, 32.689], [384541.046, 5821170.19, 32.689], [384510.669, 5821181.874, 32.689], [384514.777, 5821192.658, 32.689], [384534.412, 5821185.163, 32.689]]",DEBE3D04YY50000D1C,DEBE3DAeFofQWzPX,13,020027,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,376.8215457551021,1993/06/30 00:00:00.000
"POLYGON ((189813.21481164888 173573.39032401255, 189801.8705155959 173575.7227065002, 189803.09208796476 173581.6496394284, 189804.8784758651 173590.31938402442, 189807.10023820683 173589.85661094057, 189816.2137195525 173587.97142107988, 189813.21481164888 173573.39032401255))","[[384642.011, 5821223.169, 32.689], [384630.827, 5821226.197, 32.689], [384632.412, 5821232.04, 32.689], [384634.73, 5821240.587, 32.689], [384636.92, 5821239.988, 32.689], [384645.904, 5821237.544, 32.689], [384642.011, 5821223.169, 32.689]]",DEBE3D04YY50000D1C,DEBE3DIlvA375hd3,13,020027,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,172.44720449888098,1993/06/30 00:00:00.000
"POLYGON ((189789.79584087248 173584.38933872205, 189803.09208796476 173581.6496394284, 189801.8705155959 173575.7227065002, 189788.6618533963 173578.43876822162, 189789.79584087248 173584.38933872205))","[[384619.304, 5821235.595, 32.689], [384632.412, 5821232.04, 32.689], [384630.827, 5821226.197, 32.689], [384617.805, 5821229.723, 32.689], [384619.304, 5821235.595, 32.689]]",DEBE3D04YY50000D1C,DEBE3DKKEX3SC2Fy,13,020027,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,81.91588064008049,1993/06/30 00:00:00.000
"POLYGON ((189781.75992759212 173583.2885633624, 189781.57593583557 173591.60938449987, 189786.15416873156 173590.64307985306, 189786.78188702243 173594.08679152673, 189791.45875302397 173593.11255289093, 189789.79584087248 173584.38933872205, 189789.28676044027 173581.71706478845, 189788.6618533963 173578.43876822162, 189781.83639921938 173579.84223972206, 189781.75992759212 173583.2885633624))","[[384611.212, 5821234.991, 32.689], [384611.541, 5821243.311, 32.689], [384616.053, 5821242.064, 32.689], [384616.892, 5821245.464, 32.689], [384621.502, 5821244.203, 32.689], [384619.304, 5821235.595, 32.689], [384618.631, 5821232.958, 32.689], [384617.805, 5821229.723, 32.689], [384611.076, 5821231.545, 32.689], [384611.212, 5821234.991, 32.689]]",DEBE3D04YY50000D1C,DEBE3DICMdJSqUBe,13,020027,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,110.52514523570807,1993/06/30 00:00:00.000
"POLYGON ((189743.3731876671 173582.27671957487, 189781.57593583557 173591.60938449987, 189781.83639921938 173579.84223972206, 189745.96301938014 173570.9807990852, 189743.3731876671 173582.27671957487))","[[384572.819, 5821236.346, 32.689], [384611.541, 5821243.311, 32.689], [384611.076, 5821231.545, 32.689], [384574.709, 5821224.907, 32.689], [384572.819, 5821236.346, 32.689]]",DEBE3D04YY50000D1C,DEBE3DCqD9cbSl3Z,13,020027,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,440.0702862196711,1993/06/30 00:00:00.000
"POLYGON ((189728.02090884084 173571.3036886047, 189723.04872985437 173575.26208895378, 189726.08267451386 173576.06521240683, 189725.57757096703 173577.88875246988, 189731.70785707806 173579.47381325695, 189733.4178724619 173572.7143074225, 189734.56784611937 173568.16552218643, 189732.5782139296 173567.6742043879, 189728.02090884084 173571.3036886047))","[[384556.813, 5821226.335, 32.689], [384552.092, 5821230.594, 32.689], [384555.171, 5821231.209, 32.689], [384554.779, 5821233.061, 32.689], [384560.998, 5821234.266, 32.689], [384562.289, 5821227.411, 32.689], [384563.157, 5821222.798, 32.689], [384561.14, 5821222.43, 32.689], [384556.813, 5821226.335, 32.689]]",DEBE3D04YY50000D1C,DEBE3DXTzyZV3sng,13,020027,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,67.94930238295728,1993/06/30 00:00:00.000
"POLYGON ((189736.37299297054 173585.53813685876, 189737.83134874233 173585.89151625635, 189738.40329774978 173583.52029482633, 189735.46921869996 173582.77040286068, 189736.30419819485 173579.33383270487, 189739.2240273318 173580.11989941064, 189740.69600766868 173574.02069054625, 189741.68491028057 173569.92364008498, 189734.56784611937 173568.16552218643, 189733.5345410824 173572.25182076212, 189731.70785707806 173579.47381325695, 189730.53289415617 173584.1191999433, 189736.37299297054 173585.53813685876))","[[384566.03, 5821240.034, 32.689], [384567.508, 5821240.297, 32.689], [384567.933, 5821237.894, 32.689], [384564.957, 5821237.326, 32.689], [384565.579, 5821233.843, 32.689], [384568.543, 5821234.448, 32.689], [384569.637, 5821228.267, 32.689], [384570.372, 5821224.115, 32.689], [384563.157, 5821222.798, 32.689], [384562.377, 5821226.942, 32.689], [384560.998, 5821234.266, 32.689], [384560.111, 5821238.977, 32.689], [384566.03, 5821240.034, 32.689]]",DEBE3D04YY50000D1C,DEBE3DC7Gk6vPub5,13,020027,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,111.36110961832304,1993/06/30 00:00:00.000
"POLYGON ((189815.03587999567 173599.3334472949, 189815.0381957713 173599.3446062987, 189818.41290791976 173598.66656234363, 189816.2137195525 173587.97142107988, 189807.10023820683 173589.85661094057, 189809.37067706898 173600.45199675747, 189811.15195487163 173600.10024360794, 189815.03587999567 173599.3334472949))","[[384645.428, 5821248.962, 33.542], [384645.431, 5821248.973, 33.542], [384648.759, 5821248.088, 33.542], [384645.904, 5821237.544, 33.542], [384636.92, 5821239.988, 33.542], [384639.84, 5821250.428, 33.542], [384641.597, 5821249.967, 33.542], [384645.428, 5821248.962, 33.542]]",DEBE3D04YY50000OwU,,13,020027,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,100.75754549243752,1993/06/30 00:00:00.000
"POLYGON ((189815.03587999567 173599.3334472949, 189815.0381957713 173599.3446062987, 189818.41290791976 173598.66656234363, 189816.2137195525 173587.97142107988, 189807.10023820683 173589.85661094057, 189809.37067706898 173600.45199675747, 189811.15195487163 173600.10024360794, 189815.03587999567 173599.3334472949))","[[384645.428, 5821248.962, 33.542], [384645.431, 5821248.973, 33.542], [384648.759, 5821248.088, 33.542], [384645.904, 5821237.544, 33.542], [384636.92, 5821239.988, 33.542], [384639.84, 5821250.428, 33.542], [384641.597, 5821249.967, 33.542], [384645.428, 5821248.962, 33.542]]",DEBE3D04YY50000OwU,DEBE3DwvIRsFOzhM,13,020027,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,100.75754549243752,1993/06/30 00:00:00.000
"POLYGON ((189819.7840742282 173621.78984499176, 189817.09333233122 173609.06344497047, 189815.03587999567 173599.3334472949, 189811.15195487163 173600.10024360794, 189811.35764209516 173601.19752139132, 189811.56158024946 173602.29068539353, 189810.17941557147 173602.56892413643, 189805.99751077557 173603.40946684324, 189810.29065798278 173623.87591678358, 189819.7840742282 173621.78984499176))","[[384651.553, 5821271.093, 33.542], [384648.082, 5821258.551, 33.542], [384645.428, 5821248.962, 33.542], [384641.597, 5821249.967, 33.542], [384641.87, 5821251.05, 33.542], [384642.141, 5821252.129, 33.542], [384640.778, 5821252.492, 33.542], [384636.654, 5821253.589, 33.542], [384642.202, 5821273.761, 33.543], [384651.553, 5821271.093, 33.542]]",DEBE3D04YY50000OwU,DEBE3DFxfaRksRnj,13,020027,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,210.91488968070433,1993/06/30 00:00:00.000
"POLYGON ((189817.09333233122 173609.06344497047, 189820.3824523588 173608.24692455365, 189818.41290791976 173598.66656234363, 189815.0381957713 173599.3446062987, 189817.09333233122 173609.06344497047))","[[384648.082, 5821258.551, 33.542], [384651.316, 5821257.533, 33.546], [384648.759, 5821248.088, 33.542], [384645.431, 5821248.973, 33.542], [384648.082, 5821258.551, 33.542]]",DEBE3D04YY50000OwU,DEBE3DZW2OcBRHDS,13,020027,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,33.65544515930423,1993/06/30 00:00:00.000
"POLYGON ((189811.56158024946 173602.29068539353, 189811.35764209516 173601.19752139132, 189809.95813511868 173601.46467531967, 189810.17941557147 173602.56892413643, 189811.56158024946 173602.29068539353))","[[384642.141, 5821252.129, 33.683], [384641.87, 5821251.05, 33.684], [384640.489, 5821251.403, 33.683], [384640.778, 5821252.492, 33.683], [384642.141, 5821252.129, 33.683]]",DEBE3D04YY50002csr,,13,020027,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,1.5860980159113993,1993/06/30 00:00:00.000
"POLYGON ((189752.1934621025 173638.7948062536, 189794.426914363 173631.1229954347, 189792.0598964927 173619.65838698664, 189752.57714316688 173626.88103848064, 189752.1934621025 173638.7948062536))","[[384585.109, 5821292.238, 33.383], [384626.808, 5821281.975, 33.383], [384623.738, 5821270.673, 33.383], [384584.758, 5821280.318, 33.383], [384585.109, 5821292.238, 33.383]]",DEBE3D04YY500001Un,,13,020027,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,484.9832332151203,1993/06/30 00:00:00.000
"POLYGON ((189752.1934621025 173638.7948062536, 189794.426914363 173631.1229954347, 189792.0598964927 173619.65838698664, 189752.57714316688 173626.88103848064, 189752.1934621025 173638.7948062536))","[[384585.109, 5821292.238, 33.383], [384626.808, 5821281.975, 33.383], [384623.738, 5821270.673, 33.383], [384584.758, 5821280.318, 33.383], [384585.109, 5821292.238, 33.383]]",DEBE3D04YY500001Un,DEBE3DN4u5rjBonG,13,020027,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,484.9832332151203,1993/06/30 00:00:00.000
"POLYGON ((189744.50098855284 173636.91605417573, 189752.1934621025 173638.7948062536, 189752.57714316688 173626.88103848064, 189747.19335930736 173625.58139328432, 189744.50098855284 173636.91605417573))","[[384577.312, 5821290.836, 33.383], [384585.109, 5821292.238, 33.383], [384584.758, 5821280.318, 33.383], [384579.302, 5821279.352, 33.383], [384577.312, 5821290.836, 33.383]]",DEBE3D04YY500001Un,DEBE3DXnWuwR6MSE,13,020027,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,78.44483807269525,1993/06/30 00:00:00.000
"POLYGON ((189891.63891812475 173484.02615111403, 189889.5854959093 173479.73234866478, 189884.3530131781 173482.27764931147, 189886.3709992463 173486.54522996783, 189891.63891812475 173484.02615111403))","[[384714.814, 5821129.103, 33.573], [384712.499, 5821124.942, 33.572], [384707.431, 5821127.806, 33.578], [384709.709, 5821131.943, 33.573], [384714.814, 5821129.103, 33.573]]",DEBE3D04YY50002cra,,16,020030,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,27.629279398190405,2003/06/18 00:00:00.000
"POLYGON ((189897.81215550756 173443.67758757868, 189897.31976570535 173443.67223947085, 189896.83224269454 173443.75031311778, 189896.3648592568 173443.9077436684, 189895.93076971697 173444.14233846654, 189891.40253445582 173446.44067323784, 189891.18919843555 173446.00288822703, 189886.61490957704 173448.252313677, 189886.8309923202 173448.69427403886, 189880.3511243411 173451.88165065745, 189880.13603927792 173451.43975185417, 189875.55246353068 173453.69361125896, 189875.76954391046 173454.13563319645, 189869.26804764944 173457.3326908594, 189869.05190338515 173456.89172814792, 189864.55190873626 173459.10567912302, 189864.76905065338 173459.54670340443, 189858.3170428159 173462.72077651, 189858.09990091462 173462.27975222503, 189853.4233338682 173464.57994876924, 189853.64047575803 173465.02097305772, 189847.22461732462 173468.17724724935, 189847.00548012272 173467.73609982454, 189842.42171941028 173469.9929513726, 189842.63998206638 173470.43204190827, 189836.15905434743 173473.6203530254, 189835.9419125008 173473.17932872134, 189831.4584342917 173475.3852849271, 189831.67569925697 173475.82431390556, 189827.65487346693 173477.8034467344, 189827.3205532644 173479.47228431402, 189826.86880390267 173481.11284474607, 189826.30205166244 173482.71826750707, 189825.62190985464 173484.2786375262, 189824.8338593178 173485.7862813025, 189823.9402647683 173487.23533598776, 189822.9466686102 173488.61713042422, 189821.85649479012 173489.9248656569, 189820.6772194758 173491.15099132477, 189819.41407724796 173492.29182459303, 189820.31219347607 173496.66054795738, 189819.8994336646 173496.7442364217, 189820.91234110537 173501.6708482436, 189821.32522405646 173501.58516445511, 189822.79260331232 173508.7220096049, 189822.37978191185 173508.80669572533, 189823.3957564769 173513.74851905543, 189823.80857788713 173513.66383293504, 189825.26062114793 173520.7246223949, 189824.84779972362 173520.80930851246, 189825.87547624976 173525.80493180084, 189826.28829768402 173525.7202456847, 189827.73314726868 173532.75154921206, 189827.32032582042 173532.83623532395, 189828.35094633992 173537.8490654525, 189828.76376779814 173537.76437934273, 189830.2236327601 173544.8607035189, 189829.8107497227 173544.94638729116, 189830.52253165963 173548.4073035723, 189834.94393505037 173547.49941927975, 189840.62768543448 173545.707026922, 189840.81089561828 173546.21105262067, 189845.05266756428 173544.51394619685, 189844.80682553217 173543.97000286725, 189846.538838703 173543.13450678883, 189848.24768302022 173542.25251511318, 189849.93223768828 173541.32596160943, 189851.591566607 173540.35378704238, 189855.8959231444 173537.52888882597, 189856.30890396945 173538.0420861139, 189860.07971524753 173535.60287491968, 189859.73415568395 173535.0357532661, 189868.52183078649 173529.32589600282, 189868.9502943859 173529.864083804, 189872.73469078162 173527.4156960382, 189872.3829968064 173526.81815196373, 189875.71737867477 173524.65144639372, 189877.82276599776 173523.2831783709, 189881.1164535197 173521.14300393686, 189881.5155302623 173521.73546022372, 189885.28845966884 173519.29437628787, 189884.9265174917 173518.66815885968, 189889.01109535503 173516.01296535632, 189890.47830740502 173515.1030434148, 189891.95550872045 173514.20976129992, 189893.44276086596 173513.33212134708, 189893.8342651964 173514.04729031338, 189897.98519558267 173512.118246209, 189897.71609770108 173511.4967566496, 189900.00498883447 173510.53038286662, 189902.3200544481 173509.62671351305, 189904.65923765142 173508.7866231256, 189907.01954545366 173508.00992700798, 189907.2209269138 173508.7063534689, 189911.60953664343 173507.48599005514, 189911.49934830726 173506.75613393376, 189919.54529575843 173505.08146630364, 189917.58717416492 173495.44573000603, 189918.09038841166 173495.3405836699, 189917.0835010733 173490.3812944221, 189916.5792891745 173490.4863791947, 189915.15277623187 173483.46622217292, 189915.656926549 173483.36213506278, 189914.62438084293 173478.28309009684, 189914.12029210225 173478.38617954875, 189912.69703095805 173471.37824116467, 189913.20105811706 173471.2761493759, 189912.18165564357 173466.26000647646, 189911.67663083263 173466.36203670592, 189910.25162053393 173459.3499849436, 189910.75751986302 173459.25001160472, 189909.73254966288 173454.21049177332, 189909.22770957445 173454.30952901475, 189908.39189483484 173450.19701910575, 189908.1690840817 173449.6044240941, 189907.85652146352 173449.05436085333, 189907.4614495204 173448.559293866, 189906.9951014485 173448.1319338768, 189906.46789747302 173447.78193706676, 189899.1915018817 173444.17530788947, 189898.76183698038 173443.9324778495, 189898.29849936182 173443.76468256977, 189897.81215550756 173443.67758757868))","[[384718.492, 5821088.433, 32.183], [384718.0, 5821088.458, 32.183], [384717.518, 5821088.566, 32.183], [384717.061, 5821088.752, 32.183], [384716.642, 5821089.013, 32.183], [384712.262, 5821091.587, 32.183], [384712.022, 5821091.163, 32.183], [384707.593, 5821093.691, 32.183], [384707.836, 5821094.119, 32.183], [384701.562, 5821097.701, 32.183], [384701.32, 5821097.273, 32.183], [384696.882, 5821099.806, 32.183], [384697.126, 5821100.234, 32.183], [384690.831, 5821103.827, 32.183], [384690.588, 5821103.4, 32.183], [384686.231, 5821105.888, 32.183], [384686.475, 5821106.315, 32.183], [384680.228, 5821109.882, 32.183], [384679.984, 5821109.455, 32.183], [384675.456, 5821112.04, 32.183], [384675.7, 5821112.467, 32.183], [384669.488, 5821116.014, 32.183], [384669.242, 5821115.587, 32.183], [384664.804, 5821118.123, 32.183], [384665.049, 5821118.548, 32.183], [384658.774, 5821122.131, 32.183], [384658.53, 5821121.704, 32.183], [384654.189, 5821124.183, 32.183], [384654.433, 5821124.608, 32.183], [384650.54, 5821126.832, 32.183], [384650.309, 5821128.519, 32.183], [384649.959, 5821130.185, 32.183], [384649.492, 5821131.823, 32.183], [384648.909, 5821133.423, 32.183], [384648.215, 5821134.977, 32.183], [384647.412, 5821136.479, 32.183], [384646.505, 5821137.92, 32.183], [384645.497, 5821139.293, 32.183], [384644.395, 5821140.59, 32.183], [384643.204, 5821141.807, 32.183], [384644.37, 5821146.114, 32.183], [384643.963, 5821146.223, 32.183], [384645.278, 5821151.08, 32.183], [384645.685, 5821150.969, 32.183], [384647.59, 5821158.005, 32.183], [384647.183, 5821158.115, 32.183], [384648.502, 5821162.987, 32.183], [384648.909, 5821162.877, 32.183], [384650.794, 5821169.838, 32.183], [384650.387, 5821169.948, 32.183], [384651.721, 5821174.873, 32.183], [384652.128, 5821174.763, 32.183], [384654.004, 5821181.695, 32.183], [384653.597, 5821181.805, 32.183], [384654.935, 5821186.747, 32.183], [384655.342, 5821186.637, 32.183], [384657.237, 5821193.633, 32.183], [384656.83, 5821193.744, 32.183], [384657.754, 5821197.156, 32.183], [384662.113, 5821195.977, 32.183], [384667.678, 5821193.837, 32.183], [384667.892, 5821194.329, 32.183], [384672.023, 5821192.373, 32.183], [384671.744, 5821191.845, 32.183], [384673.422, 5821190.904, 32.183], [384675.074, 5821189.918, 32.183], [384676.699, 5821188.889, 32.183], [384678.296, 5821187.816, 32.183], [384682.42, 5821184.73, 32.183], [384682.864, 5821185.217, 32.183], [384686.479, 5821182.549, 32.183], [384686.099, 5821182.004, 32.183], [384694.522, 5821175.761, 32.183], [384694.983, 5821176.272, 32.183], [384698.611, 5821173.594, 32.183], [384698.223, 5821173.019, 32.183], [384701.419, 5821170.65, 32.183], [384703.437, 5821169.154, 32.183], [384706.594, 5821166.814, 32.183], [384707.029, 5821167.381, 32.183], [384710.646, 5821164.711, 32.183], [384710.246, 5821164.108, 32.183], [384714.161, 5821161.205, 32.183], [384715.57, 5821160.206, 32.183], [384716.99, 5821159.223, 32.183], [384718.421, 5821158.255, 32.183], [384718.856, 5821158.945, 32.183], [384722.882, 5821156.763, 32.183], [384722.575, 5821156.159, 32.183], [384724.801, 5821155.053, 32.183], [384727.057, 5821154.008, 32.183], [384729.341, 5821153.025, 32.183], [384731.65, 5821152.104, 32.183], [384731.894, 5821152.787, 32.183], [384736.201, 5821151.298, 32.183], [384736.046, 5821150.576, 32.183], [384743.977, 5821148.408, 32.183], [384741.428, 5821138.907, 32.183], [384741.924, 5821138.771, 32.183], [384740.613, 5821133.881, 32.183], [384740.116, 5821134.017, 32.183], [384738.259, 5821127.095, 32.183], [384738.756, 5821126.96, 32.183], [384737.412, 5821121.952, 32.183], [384736.915, 5821122.086, 32.183], [384735.062, 5821115.176, 32.183], [384735.559, 5821115.043, 32.183], [384734.232, 5821110.097, 32.183], [384733.734, 5821110.23, 32.183], [384731.879, 5821103.316, 32.183], [384732.378, 5821103.185, 32.183], [384731.044, 5821098.216, 32.183], [384730.546, 5821098.346, 32.183], [384729.458, 5821094.291, 32.183], [384729.199, 5821093.713, 32.183], [384728.853, 5821093.183, 32.183], [384728.428, 5821092.713, 32.183], [384727.936, 5821092.315, 32.183], [384727.388, 5821091.998, 32.183], [384719.9, 5821088.845, 32.183], [384719.456, 5821088.629, 32.183], [384718.983, 5821088.49, 32.183], [384718.492, 5821088.433, 32.183]]",DEBE3D04YY500004K2,,16,020030,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,6255.233343635632,2003/06/18 00:00:00.000
